Id,LoaiNha,PhanVung,DienTichLot,CauHinhLot,LoaiToaNha,TinhTrangTongThe,NamXayDung,NamSuaChua,VatLieuNgoai,BsmtFinSF2,TongSoBsmtSF,GiaBan
8148,NhaPho,HCM,135,Vuong,3Tang,7,2005,2005,Gach,0,0,1927896525
8149,NhaLienKe,HP,103,TamGiac,1Tang,10,2006,2021,Gach,0,0,1402780896
8150,NhaPho,HCM,161,ChuNhat,3Tang,10,1992,1992,Toi,0,0,2312370389
8151,ChungCu,CT,172,ChuL,3Tang,6,1997,1997,ToiGach,0,0,2111315652
8152,CanHo,HN,131,ChuL,1Tang,5,2020,2020,Toi,0,0,1941063680
8153,CanHo,HP,86,ChuL,CanHo,10,2017,2017,Toi,0,0,1076562190
8154,NhaPho,HN,124,ChuNhat,1Tang,5,1998,2021,ToiGach,0,0,1682085792
8155,NhaLienKe,CT,177,Vuong,3Tang,10,1996,1996,ToiGach,0,0,2130385452
8156,CanHo,HCM,101,ChuL,CanHo,10,2018,2021,ToiGach,0,0,1228326852
8157,NhaPho,HP,126,ChuL,CanHo,9,2000,2003,BeTong,0,0,1778473620
8158,ChungCu,HCM,64,Vuong,1Tang,7,2006,2018,Toi,0,0,808120064
8159,NhaPho,HN,65,TamGiac,2Tang,5,1991,2021,Toi,0,0,812242275
8160,NhaPho,HN,121,ChuL,1Tang,10,2015,2016,Gach,0,0,1614137580
8161,NhaLienKe,HN,56,ChuNhat,2Tang,8,2002,2023,Toi,0,0,824768616
8162,ChungCu,DN,91,TamGiac,2Tang,9,2008,2008,Toi,0,0,1254044155
8163,NhaPho,CT,58,ChuNhat,1Tang,5,1997,1997,Gach,0,0,771051304
8164,NhaPho,HCM,175,TamGiac,CanHo,6,2015,2015,BeTong,0,0,2171113350
8165,NhaLienKe,HCM,98,ChuL,3Tang,6,1997,1997,BeTong,0,0,1379116956
8166,NhaLienKe,HP,136,TamGiac,1Tang,7,2008,2008,BeTong,0,0,1935869832
8167,NhaLienKe,HN,52,Vuong,2Tang,7,2004,2006,ToiGach,0,0,640701412
8168,NhaPho,HP,148,ChuL,3Tang,9,2022,2022,BeTong,0,0,2217478080
8169,CanHo,HN,174,Vuong,2Tang,7,2010,2010,BeTong,0,0,2301615798
8170,CanHo,HP,63,TamGiac,1Tang,9,2018,2023,Gach,0,0,823161654
8171,NhaLienKe,HN,119,ChuNhat,CanHo,6,1997,1997,ToiGach,0,0,1766229416
8172,ChungCu,HN,79,TamGiac,2Tang,9,2009,2009,Gach,0,0,1022956464
8173,NhaLienKe,DN,195,TamGiac,3Tang,6,2008,2013,ToiGach,0,0,2367755130
8174,NhaPho,DN,114,ChuNhat,1Tang,10,2005,2021,Toi,0,0,1378971816
8175,CanHo,HP,57,TamGiac,CanHo,9,2010,2014,Gach,0,0,793891611
8176,ChungCu,HP,186,TamGiac,2Tang,5,1991,2011,Gach,0,0,2370562002
8177,NhaPho,HN,177,ChuNhat,2Tang,5,1998,1998,Gach,0,0,2618660130
8178,NhaLienKe,DN,96,Vuong,3Tang,5,1994,2018,Gach,0,0,1412696256
8179,ChungCu,HCM,191,ChuNhat,3Tang,10,2022,2022,Gach,0,0,2781915573
8180,NhaLienKe,HCM,77,ChuL,2Tang,5,2017,2017,Toi,0,0,1110633062
8181,NhaPho,HCM,91,ChuNhat,3Tang,7,2014,2014,BeTong,0,0,1358126133
8182,NhaLienKe,DN,88,Vuong,CanHo,9,1990,1990,ToiGach,0,0,1090487816
8183,ChungCu,CT,71,Vuong,2Tang,8,2022,2022,Toi,0,0,919797261
8184,CanHo,HP,108,ChuNhat,1Tang,9,2020,2021,ToiGach,0,0,1296065124
8185,CanHo,HN,196,TamGiac,CanHo,7,2002,2023,Gach,0,0,2743810272
8186,ChungCu,HCM,139,ChuL,CanHo,10,2019,2023,ToiGach,0,0,1787777412
8187,NhaLienKe,HCM,84,TamGiac,1Tang,10,2002,2022,Toi,0,0,1171102968
8188,NhaLienKe,HP,167,Vuong,1Tang,9,2008,2008,Toi,0,0,2235621151
8189,NhaLienKe,CT,90,TamGiac,CanHo,8,2011,2018,Toi,0,0,1287383490
8190,CanHo,HP,95,ChuNhat,3Tang,6,1995,2022,Toi,0,0,1202065590
8191,CanHo,HCM,161,TamGiac,2Tang,5,2016,2016,ToiGach,0,0,2023968513
8192,NhaPho,CT,189,Vuong,CanHo,8,1992,1992,Toi,0,0,2315024712
8193,NhaLienKe,DN,165,ChuL,3Tang,9,1990,1990,BeTong,0,0,2269384260
8194,CanHo,DN,88,TamGiac,2Tang,9,1993,1993,Toi,0,0,1132077232
8195,CanHo,CT,120,ChuNhat,2Tang,5,2007,2007,ToiGach,0,0,1520673480
8196,NhaLienKe,CT,141,TamGiac,2Tang,5,2018,2018,ToiGach,0,0,2104842501
8197,NhaLienKe,HCM,196,ChuNhat,1Tang,6,2008,2009,BeTong,0,0,2786876960
8198,NhaPho,DN,71,ChuL,CanHo,7,2015,2017,Toi,0,0,1013933179
8199,NhaPho,HP,113,TamGiac,1Tang,8,1990,1996,Gach,0,0,1401903990
8200,NhaPho,CT,103,TamGiac,2Tang,10,2008,2021,ToiGach,0,0,1499155112
8201,NhaPho,CT,141,ChuNhat,CanHo,10,1995,2012,BeTong,0,0,1803326550
8202,CanHo,HCM,67,ChuNhat,CanHo,10,2008,2008,ToiGach,0,0,850358774
8203,CanHo,DN,90,ChuNhat,1Tang,9,2021,2021,Gach,0,0,1220258070
8204,ChungCu,HN,116,TamGiac,2Tang,7,2000,2004,Toi,0,0,1647100240
8205,CanHo,CT,174,ChuNhat,CanHo,10,1999,2000,BeTong,0,0,2137193454
8206,NhaPho,DN,100,TamGiac,CanHo,6,2010,2010,ToiGach,0,0,1319605200
8207,NhaPho,HP,81,TamGiac,1Tang,5,2016,2020,Gach,0,0,1019095182
8208,ChungCu,CT,192,TamGiac,3Tang,7,2008,2008,Gach,0,0,2610627456
8209,CanHo,HCM,71,Vuong,2Tang,5,2017,2017,Toi,0,0,998575950
8210,NhaPho,HN,161,ChuNhat,3Tang,7,2009,2009,Toi,0,0,2002504154
8211,NhaPho,HCM,116,ChuL,1Tang,10,2016,2023,Toi,0,0,1521243720
8212,ChungCu,DN,181,Vuong,CanHo,7,1992,1992,Gach,0,0,2673196421
8213,NhaLienKe,HP,181,TamGiac,2Tang,8,1995,1995,ToiGach,0,0,2543486572
8214,ChungCu,HN,66,TamGiac,CanHo,10,2009,2009,ToiGach,0,0,819568728
8215,CanHo,CT,195,Vuong,1Tang,8,2003,2003,ToiGach,0,0,2880794085
8216,NhaLienKe,HCM,159,ChuNhat,1Tang,7,1995,2001,ToiGach,0,0,2296132038
8217,CanHo,HCM,134,Vuong,1Tang,7,2016,2022,Gach,0,0,1930248292
8218,ChungCu,HP,77,ChuNhat,CanHo,8,2021,2021,BeTong,0,0,1087888263
8219,CanHo,HCM,196,ChuL,2Tang,9,2011,2023,Gach,0,0,2746874732
8220,ChungCu,HP,179,ChuL,3Tang,5,2002,2002,ToiGach,0,0,2518604822
8221,CanHo,HN,187,TamGiac,2Tang,7,2016,2016,BeTong,0,0,2456749713
8222,NhaPho,HP,103,ChuL,CanHo,9,2015,2015,BeTong,0,0,1541425900
8223,CanHo,HCM,193,Vuong,CanHo,7,2018,2020,BeTong,0,0,2684650651
8224,NhaPho,HN,154,ChuNhat,CanHo,7,2004,2004,ToiGach,0,0,1849601754
8225,NhaLienKe,HN,57,ChuL,CanHo,10,2015,2015,Toi,0,0,793583982
8226,NhaLienKe,HN,130,Vuong,CanHo,9,2020,2022,BeTong,0,0,1759234880
8227,CanHo,DN,139,ChuL,1Tang,10,1999,1999,BeTong,0,0,1751592932
8228,ChungCu,HP,181,ChuNhat,1Tang,9,1993,1994,BeTong,0,0,2421367501
8229,ChungCu,CT,177,Vuong,2Tang,6,2018,2019,Toi,0,0,2535298263
8230,ChungCu,HN,168,TamGiac,1Tang,10,2006,2006,ToiGach,0,0,2027224584
8231,ChungCu,HN,52,TamGiac,2Tang,6,2002,2002,Gach,0,0,698312160
8232,CanHo,HN,102,TamGiac,2Tang,7,2011,2011,Gach,0,0,1290857226
8233,NhaLienKe,HCM,190,TamGiac,3Tang,10,2019,2019,Gach,0,0,2367342620
8234,CanHo,HCM,158,TamGiac,CanHo,7,1996,2017,Gach,0,0,2274154356
8235,NhaPho,HN,187,TamGiac,3Tang,8,2020,2020,BeTong,0,0,2523620352
8236,NhaPho,DN,77,TamGiac,CanHo,7,2017,2018,ToiGach,0,0,1027790379
8237,NhaLienKe,CT,94,Vuong,1Tang,10,2014,2020,ToiGach,0,0,1241948210
8238,ChungCu,DN,170,ChuL,3Tang,7,2004,2016,Gach,0,0,2048826230
8239,NhaPho,HP,112,TamGiac,3Tang,8,1992,2017,Gach,0,0,1423714544
8240,CanHo,HP,179,Vuong,3Tang,10,2011,2011,Toi,0,0,2326268785
8241,CanHo,DN,119,Vuong,CanHo,10,2013,2013,ToiGach,0,0,1702355214
8242,NhaLienKe,HN,137,ChuNhat,3Tang,9,2014,2017,Gach,0,0,1800623606
8243,CanHo,CT,56,ChuNhat,2Tang,7,2000,2000,Gach,0,0,729808744
8244,CanHo,HP,99,Vuong,2Tang,10,2017,2017,Gach,0,0,1261596006
8245,NhaPho,HP,99,TamGiac,1Tang,9,1995,1995,BeTong,0,0,1354254462
8246,NhaPho,HCM,119,TamGiac,2Tang,9,2011,2011,ToiGach,0,0,1499265173
8247,NhaLienKe,DN,85,ChuL,3Tang,6,1999,2002,Toi,0,0,1256264725
8248,CanHo,HCM,116,TamGiac,1Tang,5,1999,1999,BeTong,0,0,1533894332
8249,ChungCu,CT,151,TamGiac,3Tang,7,1995,2014,Toi,0,0,1833938186
8250,NhaPho,CT,103,ChuNhat,1Tang,8,1997,1997,Gach,0,0,1437756709
8251,NhaLienKe,HCM,182,Vuong,1Tang,10,2011,2020,Gach,0,0,2639481754
8252,CanHo,HP,151,ChuNhat,2Tang,7,2022,2022,BeTong,0,0,2017965208
8253,NhaPho,HP,61,ChuL,CanHo,9,2010,2016,BeTong,0,0,815588117
8254,ChungCu,DN,58,TamGiac,1Tang,5,2014,2019,Gach,0,0,864236250
8255,NhaLienKe,HCM,183,ChuL,2Tang,6,1991,1991,Gach,0,0,2314313892
8256,NhaPho,HN,114,Vuong,3Tang,6,1992,1992,ToiGach,0,0,1514155752
8257,ChungCu,CT,179,Vuong,CanHo,10,2021,2021,Toi,0,0,2213465670
8258,ChungCu,HP,138,ChuL,1Tang,5,2017,2017,ToiGach,0,0,2051368482
8259,CanHo,DN,73,ChuL,CanHo,5,2005,2005,Toi,0,0,889943730
8260,NhaPho,HP,122,ChuL,CanHo,6,2015,2019,BeTong,0,0,1645016402
8261,NhaPho,HP,115,ChuNhat,CanHo,9,2006,2006,Gach,0,0,1518786485
8262,NhaPho,DN,57,ChuNhat,CanHo,8,2011,2011,Gach,0,0,711428058
8263,NhaPho,HP,187,ChuNhat,1Tang,9,2018,2018,Toi,0,0,2603526387
8264,CanHo,HN,67,ChuL,3Tang,8,2018,2018,Gach,0,0,867890999
8265,CanHo,DN,126,ChuL,2Tang,6,2011,2022,BeTong,0,0,1673859600
8266,NhaLienKe,HCM,71,TamGiac,3Tang,6,1992,1999,ToiGach,0,0,1029387039
8267,ChungCu,HCM,91,TamGiac,CanHo,8,2002,2002,BeTong,0,0,1100483930
8268,ChungCu,HCM,125,ChuNhat,1Tang,5,2002,2022,ToiGach,0,0,1660670500
8269,NhaLienKe,CT,88,ChuL,3Tang,6,2003,2007,ToiGach,0,0,1285884688
8270,NhaLienKe,CT,104,Vuong,1Tang,7,1996,1996,BeTong,0,0,1427397712
8271,NhaLienKe,DN,70,Vuong,1Tang,10,1995,1998,Gach,0,0,996992640
8272,CanHo,HP,137,ChuNhat,CanHo,7,2012,2013,ToiGach,0,0,1819304652
8273,NhaPho,HN,93,ChuL,1Tang,5,1998,2020,BeTong,0,0,1200465018
8274,NhaLienKe,DN,158,ChuL,1Tang,10,2008,2008,Toi,0,0,2179718072
8275,ChungCu,HN,89,TamGiac,2Tang,6,1993,1993,Toi,0,0,1308244553
8276,NhaLienKe,HN,120,Vuong,3Tang,7,2010,2015,BeTong,0,0,1797272760
8277,CanHo,HP,87,ChuL,2Tang,8,1996,1996,ToiGach,0,0,1275986283
8278,ChungCu,HCM,54,Vuong,2Tang,10,2014,2020,ToiGach,0,0,808356510
8279,NhaPho,HCM,165,ChuNhat,1Tang,10,2017,2017,Gach,0,0,2393298435
8280,NhaPho,CT,127,ChuL,2Tang,10,2004,2019,BeTong,0,0,1611668735
8281,NhaPho,HP,183,TamGiac,CanHo,8,2000,2000,Toi,0,0,2440240401
8282,ChungCu,DN,69,TamGiac,2Tang,9,1993,2015,BeTong,0,0,859868409
8283,CanHo,CT,91,ChuNhat,2Tang,7,2012,2012,Gach,0,0,1310584184
8284,NhaLienKe,HP,114,ChuL,CanHo,7,1991,1995,Gach,0,0,1409977194
8285,ChungCu,HN,112,ChuL,CanHo,6,2000,2000,Toi,0,0,1503391792
8286,ChungCu,HP,83,TamGiac,CanHo,9,1999,2006,Toi,0,0,1084957325
8287,CanHo,HP,61,Vuong,CanHo,10,1997,2013,Gach,0,0,845816423
8288,NhaLienKe,HN,170,TamGiac,1Tang,6,1997,1997,BeTong,0,0,2427217160
8289,NhaLienKe,HCM,151,TamGiac,2Tang,10,2016,2020,ToiGach,0,0,1903768438
8290,ChungCu,HCM,172,ChuNhat,3Tang,9,2014,2023,BeTong,0,0,2321506704
8291,NhaPho,HCM,97,ChuL,3Tang,9,2012,2012,Toi,0,0,1313561584
8292,ChungCu,HN,54,ChuL,1Tang,9,2009,2009,BeTong,0,0,787125870
8293,CanHo,HP,163,ChuNhat,1Tang,8,2012,2016,Gach,0,0,2411830478
8294,CanHo,HN,52,TamGiac,CanHo,5,2007,2007,Toi,0,0,633799764
8295,ChungCu,HN,168,ChuNhat,3Tang,8,2018,2021,BeTong,0,0,2285513328
8296,NhaPho,HP,73,ChuL,1Tang,10,2017,2019,ToiGach,0,0,1034737770
8297,CanHo,CT,89,TamGiac,3Tang,9,2013,2017,Toi,0,0,1201273851
8298,CanHo,HCM,138,ChuL,CanHo,9,2020,2023,ToiGach,0,0,1922455092
8299,NhaLienKe,DN,94,TamGiac,3Tang,6,2022,2022,BeTong,0,0,1179990272
8300,NhaPho,DN,116,ChuL,3Tang,6,1999,1999,ToiGach,0,0,1733285108
8301,NhaLienKe,HP,173,ChuL,3Tang,6,2017,2019,BeTong,0,0,2192577434
8302,NhaLienKe,HN,155,TamGiac,CanHo,6,1997,1997,BeTong,0,0,2104460110
8303,ChungCu,HP,157,ChuNhat,1Tang,7,2011,2018,Gach,0,0,2322610586
8304,NhaLienKe,DN,193,ChuNhat,3Tang,5,1998,1998,Toi,0,0,2384092909
8305,CanHo,DN,177,ChuL,CanHo,10,1994,1994,ToiGach,0,0,2610897264
8306,ChungCu,HN,92,Vuong,3Tang,5,2017,2017,Toi,0,0,1156191508
8307,NhaLienKe,HN,147,Vuong,1Tang,8,2007,2016,Gach,0,0,1871132424
8308,NhaPho,HCM,153,ChuNhat,CanHo,10,2006,2006,BeTong,0,0,2096039412
8309,NhaPho,DN,59,ChuL,2Tang,7,2001,2002,ToiGach,0,0,726389415
8310,CanHo,HP,55,ChuL,3Tang,5,2009,2012,BeTong,0,0,687244525
8311,NhaPho,CT,189,ChuNhat,3Tang,5,1998,2012,ToiGach,0,0,2539668033
8312,NhaLienKe,HCM,160,ChuNhat,3Tang,6,2021,2021,Toi,0,0,2018466080
8313,CanHo,HCM,197,ChuL,CanHo,9,2019,2022,Gach,0,0,2381632288
8314,NhaPho,CT,158,ChuNhat,CanHo,9,1996,2015,ToiGach,0,0,2193975676
8315,ChungCu,HCM,166,ChuL,1Tang,6,2008,2008,BeTong,0,0,2325381120
8316,NhaPho,DN,108,Vuong,3Tang,8,2018,2018,BeTong,0,0,1479557664
8317,NhaPho,HP,122,Vuong,1Tang,5,2013,2020,Gach,0,0,1531363642
8318,NhaPho,DN,166,ChuNhat,2Tang,8,2006,2006,BeTong,0,0,1993295796
8319,NhaPho,DN,154,ChuL,2Tang,10,2010,2010,BeTong,0,0,2087823122
8320,CanHo,DN,196,ChuNhat,CanHo,6,2012,2012,Gach,0,0,2377745972
8321,NhaLienKe,DN,122,ChuNhat,3Tang,8,2005,2005,BeTong,0,0,1525443836
8322,ChungCu,CT,139,TamGiac,1Tang,8,2021,2023,BeTong,0,0,1802392150
8323,ChungCu,HP,85,ChuL,2Tang,10,2008,2008,BeTong,0,0,1123886915
8324,NhaPho,HN,91,ChuNhat,2Tang,7,2006,2019,ToiGach,0,0,1172916472
8325,CanHo,HP,71,Vuong,1Tang,10,2004,2004,BeTong,0,0,978961135
8326,ChungCu,HCM,179,ChuNhat,2Tang,7,1991,1991,Gach,0,0,2315846331
8327,ChungCu,DN,177,TamGiac,2Tang,10,1992,1992,ToiGach,0,0,2448104700
8328,NhaLienKe,CT,59,ChuNhat,CanHo,7,2003,2013,ToiGach,0,0,721264203
8329,ChungCu,CT,168,ChuNhat,CanHo,6,2013,2013,ToiGach,0,0,2427401088
8330,CanHo,HCM,136,ChuNhat,2Tang,10,2022,2022,BeTong,0,0,1633484032
8331,CanHo,HCM,190,ChuNhat,CanHo,9,2017,2017,Gach,0,0,2403641550
8332,NhaPho,DN,182,TamGiac,2Tang,5,2008,2008,BeTong,0,0,2504718944
8333,CanHo,DN,98,TamGiac,2Tang,9,2021,2022,Toi,0,0,1210153294
8334,NhaPho,HP,91,ChuNhat,3Tang,5,1990,1993,Toi,0,0,1276734004
8335,NhaLienKe,HCM,187,ChuL,2Tang,5,2019,2019,Gach,0,0,2651429616
8336,NhaPho,HN,176,ChuL,3Tang,6,2009,2009,Gach,0,0,2139052080
8337,NhaPho,DN,104,Vuong,CanHo,10,2008,2016,BeTong,0,0,1268967960
8338,CanHo,CT,174,TamGiac,2Tang,7,1991,1991,BeTong,0,0,2271596970
8339,ChungCu,HCM,59,ChuL,1Tang,7,2013,2013,BeTong,0,0,858357547
8340,ChungCu,HCM,85,ChuL,CanHo,6,2008,2019,ToiGach,0,0,1229597420
8341,CanHo,DN,200,Vuong,3Tang,10,1990,2001,Toi,0,0,2698476600
8342,NhaPho,HCM,171,TamGiac,2Tang,6,1993,2001,ToiGach,0,0,2178056754
8343,ChungCu,DN,156,ChuL,3Tang,7,2002,2010,Toi,0,0,1956373068
8344,ChungCu,DN,172,Vuong,1Tang,10,2000,2000,Gach,0,0,2252945096
8345,CanHo,CT,137,ChuL,3Tang,6,2013,2015,ToiGach,0,0,1797756333
8346,ChungCu,CT,161,Vuong,CanHo,9,1990,1990,Toi,0,0,2286302396
8347,ChungCu,CT,180,TamGiac,2Tang,5,2020,2020,BeTong,0,0,2393728560
8348,NhaPho,DN,166,TamGiac,CanHo,8,1997,2018,Toi,0,0,2484709580
8349,NhaLienKe,HCM,82,TamGiac,3Tang,10,2013,2013,Toi,0,0,1089391566
8350,ChungCu,HN,124,Vuong,1Tang,6,2022,2022,BeTong,0,0,1834853420
8351,NhaPho,HP,195,ChuNhat,2Tang,9,2021,2022,BeTong,0,0,2903816370
8352,NhaLienKe,DN,81,TamGiac,1Tang,10,1997,1997,Gach,0,0,1103321412
8353,NhaLienKe,CT,107,Vuong,2Tang,6,2014,2014,Toi,0,0,1319276188
8354,CanHo,CT,197,Vuong,1Tang,5,2016,2020,BeTong,0,0,2848767750
8355,NhaPho,DN,89,ChuL,CanHo,10,2003,2003,BeTong,0,0,1231802898
8356,NhaLienKe,DN,58,ChuL,1Tang,6,1999,1999,Gach,0,0,804357166
8357,CanHo,HCM,93,TamGiac,1Tang,7,2018,2020,Toi,0,0,1211809623
8358,CanHo,DN,171,ChuL,2Tang,10,2015,2015,Toi,0,0,2310079014
8359,ChungCu,CT,188,ChuL,2Tang,5,2011,2011,Gach,0,0,2616486240
8360,CanHo,HP,70,ChuL,CanHo,9,2022,2022,Toi,0,0,970055380
8361,CanHo,HCM,197,ChuNhat,3Tang,6,2018,2018,Gach,0,0,2562666817
8362,NhaLienKe,HP,200,ChuL,1Tang,10,2017,2023,Toi,0,0,2423152800
8363,NhaLienKe,HN,52,TamGiac,3Tang,8,1994,1994,BeTong,0,0,628406480
8364,CanHo,HP,114,ChuNhat,2Tang,10,1996,2006,ToiGach,0,0,1583003316
8365,NhaLienKe,HN,117,TamGiac,2Tang,8,1999,2013,Toi,0,0,1524620799
8366,NhaPho,DN,183,ChuL,3Tang,8,2019,2022,Gach,0,0,2331032589
8367,ChungCu,CT,76,ChuL,CanHo,9,2015,2015,BeTong,0,0,1086001696
8368,CanHo,HP,83,TamGiac,3Tang,7,2018,2021,Toi,0,0,1178089218
8369,ChungCu,HCM,58,TamGiac,CanHo,8,2020,2021,BeTong,0,0,710083792
8370,NhaPho,HP,83,ChuL,3Tang,9,1991,1994,BeTong,0,0,1119691165
8371,NhaLienKe,CT,108,Vuong,2Tang,10,2014,2014,Gach,0,0,1403159544
8372,NhaPho,CT,55,TamGiac,CanHo,6,2020,2020,ToiGach,0,0,809008200
8373,ChungCu,HP,161,ChuL,3Tang,10,2021,2021,Toi,0,0,2145432387
8374,NhaPho,CT,138,ChuNhat,1Tang,7,1994,1994,ToiGach,0,0,1944732294
8375,NhaLienKe,HCM,176,ChuNhat,CanHo,5,2019,2019,Gach,0,0,2121543248
8376,CanHo,HCM,126,ChuL,3Tang,9,2015,2023,BeTong,0,0,1630523286
8377,NhaLienKe,CT,77,ChuL,CanHo,5,2010,2013,Gach,0,0,983217235
8378,NhaPho,HN,188,TamGiac,1Tang,10,2019,2019,Gach,0,0,2368185052
8379,ChungCu,CT,174,Vuong,1Tang,7,2019,2022,BeTong,0,0,2356175760
8380,CanHo,CT,152,Vuong,1Tang,8,2001,2001,ToiGach,0,0,2205939976
8381,ChungCu,CT,100,ChuL,1Tang,8,2010,2010,ToiGach,0,0,1465668700
8382,CanHo,CT,61,Vuong,1Tang,6,2019,2019,Toi,0,0,739521849
8383,ChungCu,CT,66,Vuong,1Tang,5,2002,2002,ToiGach,0,0,881292126
8384,NhaLienKe,HCM,116,ChuNhat,CanHo,9,2022,2022,Gach,0,0,1488964168
8385,NhaLienKe,CT,121,TamGiac,1Tang,6,2020,2020,Gach,0,0,1698111217
8386,NhaLienKe,HP,75,ChuL,1Tang,5,2004,2018,Toi,0,0,944329575
8387,CanHo,HCM,167,Vuong,1Tang,6,2006,2011,ToiGach,0,0,2370147834
8388,ChungCu,HN,164,Vuong,2Tang,5,2018,2020,Toi,0,0,2071489084
8389,NhaLienKe,HN,142,TamGiac,1Tang,7,1991,2015,BeTong,0,0,2114778878
8390,CanHo,HCM,93,ChuL,CanHo,8,1997,2013,ToiGach,0,0,1291987620
8391,ChungCu,CT,66,ChuNhat,2Tang,7,2021,2021,Toi,0,0,890673432
8392,NhaPho,HCM,91,Vuong,1Tang,5,2014,2015,Toi,0,0,1096169074
8393,ChungCu,DN,94,ChuNhat,CanHo,6,1997,2006,BeTong,0,0,1268521258
8394,NhaLienKe,CT,134,ChuNhat,3Tang,10,1997,1997,Toi,0,0,1647527320
8395,NhaPho,HCM,152,ChuNhat,2Tang,10,2005,2017,Toi,0,0,1967647600
8396,NhaPho,DN,190,Vuong,1Tang,5,2007,2007,BeTong,0,0,2782129720
8397,ChungCu,DN,88,TamGiac,CanHo,10,1993,1993,Toi,0,0,1158897696
8398,ChungCu,CT,103,TamGiac,1Tang,8,2021,2021,Gach,0,0,1333885844
8399,NhaLienKe,CT,120,TamGiac,2Tang,9,2000,2014,BeTong,0,0,1563830160
8400,NhaPho,HP,104,ChuL,1Tang,10,1999,1999,Gach,0,0,1427527608
8401,NhaLienKe,HP,110,Vuong,2Tang,10,2010,2021,Gach,0,0,1628245410
8402,NhaPho,HCM,73,TamGiac,3Tang,6,2012,2012,Toi,0,0,994198169
8403,CanHo,CT,173,Vuong,2Tang,6,1998,2014,Gach,0,0,2561993676
8404,ChungCu,HP,54,TamGiac,3Tang,8,2019,2019,ToiGach,0,0,749419128
8405,ChungCu,CT,200,ChuL,CanHo,8,2005,2005,BeTong,0,0,2494598600
8406,CanHo,HCM,124,Vuong,2Tang,5,2012,2019,Gach,0,0,1659809316
8407,NhaPho,HP,168,ChuNhat,CanHo,5,2006,2022,ToiGach,0,0,2280759600
8408,ChungCu,HCM,99,Vuong,3Tang,10,2007,2007,ToiGach,0,0,1471843692
8409,ChungCu,DN,151,Vuong,1Tang,7,2017,2019,Gach,0,0,1812978631
8410,CanHo,CT,169,TamGiac,3Tang,5,2001,2014,ToiGach,0,0,2444096252
8411,NhaLienKe,HN,58,ChuNhat,2Tang,8,2019,2023,BeTong,0,0,713589660
8412,ChungCu,CT,124,Vuong,CanHo,6,1999,1999,ToiGach,0,0,1795470524
8413,NhaPho,CT,94,ChuL,3Tang,6,2014,2023,BeTong,0,0,1129916002
8414,ChungCu,HCM,64,ChuL,2Tang,10,2014,2014,Gach,0,0,865485120
8415,NhaPho,HP,192,TamGiac,2Tang,6,1999,1999,ToiGach,0,0,2553682368
8416,NhaLienKe,HN,166,ChuL,2Tang,6,2013,2013,BeTong,0,0,2159191382
8417,ChungCu,DN,167,TamGiac,CanHo,5,1993,2006,Toi,0,0,2405499563
8418,CanHo,HN,118,ChuNhat,3Tang,7,2006,2019,Gach,0,0,1509927646
8419,NhaPho,DN,123,ChuNhat,2Tang,6,1990,1990,Gach,0,0,1627934520
8420,NhaLienKe,HN,144,TamGiac,3Tang,10,2002,2022,ToiGach,0,0,1811747520
8421,CanHo,CT,185,TamGiac,CanHo,6,2002,2002,Toi,0,0,2333573535
8422,CanHo,CT,161,ChuNhat,3Tang,8,2017,2020,BeTong,0,0,2134166895
8423,CanHo,DN,142,ChuL,2Tang,7,2015,2015,Toi,0,0,1765635810
8424,NhaLienKe,DN,104,ChuNhat,3Tang,10,2016,2019,Toi,0,0,1523392208
8425,NhaPho,HCM,174,Vuong,CanHo,5,1996,1996,Toi,0,0,2318877294
8426,ChungCu,HP,102,Vuong,CanHo,5,2003,2008,Gach,0,0,1372631034
8427,NhaPho,DN,66,ChuL,1Tang,5,2016,2019,Gach,0,0,809000544
8428,NhaPho,HCM,199,Vuong,CanHo,7,2009,2019,Toi,0,0,2544276889
8429,CanHo,HP,114,TamGiac,2Tang,5,1995,2011,BeTong,0,0,1678571682
8430,NhaLienKe,HP,91,ChuL,2Tang,7,1999,1999,Gach,0,0,1149491616
8431,NhaLienKe,HP,189,ChuNhat,CanHo,8,2010,2018,ToiGach,0,0,2387808045
8432,CanHo,HN,181,ChuL,2Tang,8,2018,2018,ToiGach,0,0,2442103042
8433,NhaPho,CT,110,ChuNhat,3Tang,5,1991,1991,Gach,0,0,1620148420
8434,NhaLienKe,DN,136,ChuL,3Tang,8,1999,1999,ToiGach,0,0,1689658968
8435,CanHo,HP,112,TamGiac,2Tang,6,2004,2004,ToiGach,0,0,1616689088
8436,NhaPho,DN,162,TamGiac,2Tang,10,2017,2017,Toi,0,0,2412557298
8437,NhaPho,HN,67,ChuNhat,2Tang,6,2000,2005,BeTong,0,0,871878839
8438,CanHo,HN,134,TamGiac,3Tang,6,2014,2014,BeTong,0,0,1678321860
8439,ChungCu,HN,105,Vuong,3Tang,7,1992,1992,Toi,0,0,1263102330
8440,ChungCu,HP,184,Vuong,2Tang,8,2016,2016,BeTong,0,0,2344237280
8441,ChungCu,HP,191,Vuong,2Tang,10,1990,2003,Toi,0,0,2591903616
8442,NhaPho,CT,177,ChuNhat,3Tang,6,2012,2015,BeTong,0,0,2202756681
8443,ChungCu,DN,155,Vuong,CanHo,10,1990,1990,Gach,0,0,2243540060
8444,NhaLienKe,CT,66,ChuNhat,3Tang,5,1992,1992,BeTong,0,0,814584408
